Age,Occupation,Investment Goals,Income Level,Account Balance,Deposits,Withdrawals,Transfers,International Transfers,Investments,Loan Amount,Loan Purpose,Employment Status,Loan Term (Months),Interest Rate,Loan Status,Risk Score,Risk Level
75,Doctor,Income Generation,142980.53,97939.74,33129.98,5754.55,20573.51,5890.45,10532.59,28856.88,Medical Expenses,Self-Employed,36,11.71,rejected,5,Medium
47,Retiree,Growth,76333.84,100000.0,15290.21,25583.89,6730.94,1710.08,27720.39,27028.76,Medical Expenses,Self-Employed,24,8.89,approved,5,Medium
85,Lawyer,Growth,44899.78,22664.13,5826.92,6050.63,4122.14,238.79,1408.48,34980.14,Home Improvement,Retired,12,12.15,pending,3,Low
25,Retiree,Speculation,64551.79,70149.6,11916.04,11682.1,10863.65,2089.79,23653.3,25209.75,Medical Expenses,Retired,48,10.48,pending,7,High
51,Retiree,Wealth Preservation,73213.65,46206.55,9611.63,5440.59,4405.71,214.06,9028.32,50000.0,Small Business,Employed,60,13.29,pending,4,Low
64,Doctor,Wealth Preservation,3103.95,2397.73,830.94,602.54,328.53,13.19,215.14,5000.0,Auto Purchase,Self-Employed,48,6.98,approved,1,Low
72,Lawyer,Income Generation,56014.59,60559.41,22682.4,9175.67,7237.95,341.02,17885.7,50000.0,Home Improvement,Employed,60,9.26,approved,3,Low
57,Lawyer,Wealth Preservation,134709.96,100000.0,39208.95,16368.25,17447.28,4586.19,5531.26,50000.0,Medical Expenses,Self-Employed,60,9.76,approved,4,Low
62,Lawyer,Wealth Preservation,45176.55,46922.49,9543.28,10436.43,3441.74,525.7,7212.01,10674.7,Debt Consolidation,Employed,12,8.37,pending,1,Low
70,Retiree,Income Generation,32111.78,56683.63,14029.84,8813.02,9634.28,171.36,7326.21,27587.79,Debt Consolidation,Employed,48,9.08,approved,2,Low
67,Student,Speculation,28761.11,10448.43,2736.71,2402.01,1923.56,398.56,907.85,29097.04,Medical Expenses,Self-Employed,60,7.92,approved,2,Low
82,Retiree,Speculation,103966.28,100000.0,10131.27,16976.46,12966.51,3122.88,5305.0,50000.0,Medical Expenses,Employed,12,13.7,pending,5,Medium
35,Student,Income Generation,41584.98,18790.48,5359.73,1984.61,1074.15,122.57,5311.97,27873.57,Auto Purchase,Self-Employed,48,9.58,pending,3,Low
83,Teacher,Income Generation,45843.76,39196.77,19472.38,4709.28,8981.61,2652.91,2353.98,29863.48,Debt Consolidation,Unemployed,12,7.64,approved,2,Low
47,Teacher,Growth,70181.46,100000.0,32004.64,13776.65,10413.29,384.27,12466.46,50000.0,Medical Expenses,Employed,24,14.44,rejected,5,Medium
35,Retiree,Growth,96006.67,100000.0,39284.88,13077.34,24399.68,2106.29,25668.08,50000.0,Small Business,Retired,24,13.81,rejected,6,Medium
66,Teacher,Income Generation,71289.28,67683.14,31784.21,16283.42,11934.08,1134.44,15904.56,38532.62,Medical Expenses,Retired,12,12.85,rejected,4,Low
79,Doctor,Income Generation,71340.49,100000.0,32772.46,9196.24,15727.69,2603.3,15307.5,50000.0,Home Improvement,Unemployed,12,13.13,pending,4,Low
52,Engineer,Income Generation,63221.06,80218.03,20073.56,10477.82,17795.04,3022.65,18662.95,50000.0,Debt Consolidation,Self-Employed,36,10.61,approved,4,Low
71,Artist,Income Generation,118021.98,100000.0,27682.53,27753.57,10802.73,2945.57,5037.29,50000.0,Small Business,Self-Employed,12,14.47,rejected,5,Medium
55,Lawyer,Growth,101392.23,100000.0,10332.45,6897.53,14978.1,2280.61,15176.1,18898.34,Small Business,Retired,12,9.43,pending,3,Low
53,Retiree,Speculation,74719.01,63750.73,11019.24,9483.05,4639.01,99.45,4472.65,50000.0,Home Improvement,Employed,36,11.75,pending,4,Low
31,Artist,Income Generation,88082.92,100000.0,40209.03,11675.36,11488.21,1353.09,5028.23,20400.38,Small Business,Retired,60,9.44,pending,4,Low
78,Teacher,Wealth Preservation,93644.47,100000.0,28891.55,27012.25,22989.19,2226.29,28736.74,50000.0,Debt Consolidation,Retired,60,10.51,approved,5,Medium
47,Student,Wealth Preservation,133349.63,100000.0,46749.2,22073.59,21956.72,4079.84,8307.8,50000.0,Auto Purchase,Self-Employed,24,10.85,approved,6,Medium
51,Doctor,Income Generation,46506.07,82183.32,9483.77,5460.56,5370.4,855.06,4868.2,6279.17,Small Business,Retired,60,5.97,approved,0,Low
20,Artist,Wealth Preservation,101260.98,51514.69,11401.05,9422.11,7553.56,738.44,3042.18,50000.0,Debt Consolidation,Employed,48,13.68,rejected,7,High
79,Engineer,Growth,75041.73,37374.73,13996.57,8079.23,2121.95,266.94,11575.94,50000.0,Debt Consolidation,Employed,36,10.82,approved,4,Low
36,Artist,Growth,26639.08,34034.68,11860.59,6731.83,6129.73,703.41,3001.75,19068.32,Medical Expenses,Employed,60,11.23,pending,3,Low
73,Student,Speculation,102174.29,100000.0,21542.43,14298.33,10109.61,1051.05,36079.72,50000.0,Debt Consolidation,Employed,36,12.69,pending,6,Medium
80,Engineer,Speculation,88966.44,100000.0,32412.54,21854.96,8028.58,327.04,9059.96,50000.0,Home Improvement,Self-Employed,60,12.52,pending,4,Low
77,Artist,Speculation,56158.12,83956.07,22285.04,18220.84,8895.95,1760.81,11392.27,19353.25,Debt Consolidation,Employed,36,7.43,approved,2,Low
62,Teacher,Wealth Preservation,36106.77,7815.48,1152.54,842.62,1398.94,120.04,723.23,29706.1,Debt Consolidation,Self-Employed,36,11.63,rejected,3,Low
46,Teacher,Wealth Preservation,83857.45,100000.0,32124.33,19635.64,18033.15,2711.47,5494.53,50000.0,Medical Expenses,Retired,36,13.85,rejected,5,Medium
72,Retiree,Growth,58265.09,100000.0,23834.43,19669.91,23971.59,3889.38,14739.44,28066.8,Debt Consolidation,Self-Employed,48,7.95,approved,3,Low
58,Lawyer,Speculation,51224.42,84470.49,13666.14,16461.67,18726.68,3545.39,7665.9,25437.01,Small Business,Retired,48,11.25,pending,4,Low
56,Student,Wealth Preservation,-439.05,1000.0,256.31,110.96,56.62,4.99,379.68,5000.0,Home Improvement,Retired,12,7.83,rejected,1,Low
70,Student,Wealth Preservation,37356.39,55599.7,20976.38,16500.69,4796.14,867.51,16574.85,5000.0,Home Improvement,Employed,60,5.13,approved,0,Low
68,Lawyer,Growth,84607.16,12814.1,5602.52,3405.48,1777.04,307.83,1654.46,44306.91,Debt Consolidation,Employed,12,9.58,approved,3,Low
43,Engineer,Wealth Preservation,35000.17,57129.24,26730.44,7278.52,7804.2,2055.06,4200.85,23718.79,Medical Expenses,Unemployed,24,6.87,approved,3,Low
65,Doctor,Growth,117984.29,91483.35,12249.61,23999.62,17333.61,1635.74,6963.26,50000.0,Small Business,Self-Employed,48,11.05,approved,5,Medium
40,Artist,Wealth Preservation,47308.88,41936.26,11132.82,2344.83,5905.32,130.55,6193.57,10354.92,Debt Consolidation,Unemployed,60,6.15,approved,2,Low
33,Retiree,Wealth Preservation,28929.15,21859.64,9112.14,5137.11,3290.22,350.18,4714.16,35443.68,Home Improvement,Employed,48,11.21,rejected,4,Low
39,Teacher,Growth,47521.21,74874.37,21988.95,7896.45,17553.59,4990.09,13628.03,50000.0,Small Business,Employed,12,11.33,approved,4,Low
26,Doctor,Wealth Preservation,49508.15,43337.56,5496.36,4197.66,8929.55,485.26,5254.35,17575.18,Small Business,Employed,48,6.54,approved,3,Low
20,Artist,Wealth Preservation,100611.96,35341.06,9733.11,7963.2,4581.4,614.78,2353.19,34401.16,Medical Expenses,Self-Employed,36,10.06,pending,7,High
68,Retiree,Wealth Preservation,44433.19,56087.12,25299.46,7079.0,13243.48,1274.95,6650.24,12727.62,Home Improvement,Retired,60,9.72,rejected,1,Low
84,Lawyer,Wealth Preservation,46280.25,33034.11,11943.24,7759.27,1959.76,149.86,5604.79,34653.75,Medical Expenses,Self-Employed,24,11.17,rejected,3,Low
75,Teacher,Growth,113857.61,56056.92,20005.37,8496.76,10082.98,2645.82,4029.98,50000.0,Home Improvement,Self-Employed,36,12.25,pending,5,Medium
30,Doctor,Income Generation,71318.99,88205.33,9456.22,13565.57,14601.68,4054.27,5803.11,50000.0,Auto Purchase,Unemployed,12,14.22,pending,5,Medium
45,Student,Income Generation,47571.33,51342.55,18750.53,8331.9,6376.45,1340.65,18704.7,12356.93,Debt Consolidation,Self-Employed,60,6.67,approved,2,Low
76,Lawyer,Wealth Preservation,98289.69,100000.0,28274.16,11632.21,18566.41,759.72,8259.68,50000.0,Small Business,Unemployed,60,11.04,approved,4,Low
74,Artist,Income Generation,61115.64,31499.82,9548.98,5196.71,5453.12,40.96,5507.88,50000.0,Home Improvement,Employed,48,13.56,pending,4,Low
75,Lawyer,Growth,16946.46,15943.97,3983.69,3266.16,1957.47,353.34,4409.99,19408.02,Small Business,Retired,12,8.24,approved,1,Low
45,Retiree,Growth,34432.19,67652.5,17134.12,14642.6,3399.29,893.68,9410.32,15005.78,Medical Expenses,Unemployed,48,10.74,pending,3,Low
35,Doctor,Income Generation,88432.12,100000.0,11240.96,8423.86,7914.14,199.76,11164.82,50000.0,Medical Expenses,Self-Employed,48,14.06,rejected,5,Medium
29,Artist,Speculation,112536.09,100000.0,45945.04,9874.44,19270.78,5358.93,17414.2,50000.0,Medical Expenses,Self-Employed,48,11.13,approved,7,High
48,Artist,Growth,26626.67,44878.66,5680.68,11295.26,6002.46,1474.85,12939.16,5000.0,Debt Consolidation,Employed,48,7.64,rejected,2,Low
74,Engineer,Income Generation,86298.72,100000.0,18180.18,23317.83,21968.28,227.94,21548.41,32539.36,Small Business,Retired,36,8.41,approved,4,Low
41,Engineer,Speculation,31822.68,27394.55,7914.33,1390.73,4391.57,305.19,6211.66,41451.71,Auto Purchase,Unemployed,36,9.15,approved,3,Low
44,Doctor,Wealth Preservation,79297.23,100000.0,47134.04,20936.83,5996.14,1657.09,16762.83,50000.0,Debt Consolidation,Unemployed,48,11.67,pending,5,Medium
32,Doctor,Growth,66116.73,100000.0,10135.15,24467.96,9850.77,1589.57,21179.75,50000.0,Auto Purchase,Self-Employed,12,11.84,rejected,6,Medium
67,Retiree,Income Generation,28703.46,40559.6,7767.71,8218.14,8280.71,108.19,10765.31,31482.47,Auto Purchase,Retired,48,12.19,rejected,3,Low
54,Lawyer,Speculation,64513.09,13258.1,1601.5,1575.46,1736.35,277.64,910.79,50000.0,Medical Expenses,Retired,48,12.57,pending,4,Low
54,Teacher,Speculation,49539.2,29636.75,13742.33,4118.06,4308.4,1288.72,5170.59,50000.0,Medical Expenses,Unemployed,12,14.39,rejected,3,Low
76,Engineer,Income Generation,49709.24,15862.45,7502.3,2428.55,3431.54,329.39,2902.76,50000.0,Medical Expenses,Retired,12,13.17,rejected,3,Low
50,Teacher,Growth,65804.8,100000.0,11355.73,23956.22,13779.3,2713.8,13968.06,50000.0,Home Improvement,Self-Employed,60,10.85,approved,4,Low
37,Artist,Growth,79419.23,100000.0,13262.45,13325.08,15436.7,3529.32,16299.55,34340.03,Home Improvement,Self-Employed,60,10.25,rejected,5,Medium
35,Retiree,Growth,40071.64,16758.33,5310.69,2975.99,3163.68,429.16,6518.7,38576.1,Medical Expenses,Retired,48,8.89,approved,3,Low
71,Engineer,Income Generation,41323.47,79909.88,34781.66,6093.71,17500.61,2710.98,13332.36,8682.23,Auto Purchase,Employed,36,8.86,pending,1,Low
43,Artist,Wealth Preservation,95848.02,100000.0,25442.15,22327.16,16119.62,66.73,13335.18,50000.0,Auto Purchase,Retired,12,13.16,pending,5,Medium
31,Engineer,Wealth Preservation,111182.17,100000.0,39907.5,12958.25,6743.94,540.53,11376.2,50000.0,Debt Consolidation,Unemployed,12,12.62,pending,6,Medium
50,Artist,Growth,91672.29,73957.81,33055.6,11049.13,4305.54,59.26,23617.24,50000.0,Debt Consolidation,Retired,12,10.05,approved,5,Medium
63,Doctor,Wealth Preservation,62427.07,44652.4,9176.51,13197.52,9171.65,875.89,7388.82,32285.5,Medical Expenses,Unemployed,48,8.83,approved,3,Low
46,Retiree,Income Generation,79500.94,100000.0,26622.33,28281.83,5623.18,126.88,37038.86,50000.0,Home Improvement,Retired,24,10.97,approved,6,Medium
23,Lawyer,Speculation,59105.1,53882.69,16599.83,10744.24,8200.77,2005.69,5776.4,25979.38,Small Business,Unemployed,12,9.98,pending,5,Medium
67,Student,Speculation,75021.43,100000.0,29404.29,11278.15,17574.6,206.92,6896.89,36640.1,Small Business,Retired,60,9.43,approved,3,Low
72,Doctor,Wealth Preservation,51343.17,48698.7,14212.48,3086.42,7773.97,2083.61,5575.31,50000.0,Auto Purchase,Retired,60,11.67,rejected,4,Low
51,Engineer,Speculation,32201.25,45613.04,10806.67,11220.62,3782.72,997.8,5792.0,44401.89,Medical Expenses,Self-Employed,60,12.73,rejected,3,Low
52,Teacher,Wealth Preservation,37139.04,59663.17,6510.63,4384.98,11573.45,942.78,11434.61,43723.96,Auto Purchase,Retired,48,11.97,pending,3,Low
73,Doctor,Growth,116509.07,15128.93,3824.24,1693.5,3286.9,242.48,4065.22,50000.0,Auto Purchase,Retired,48,12.08,rejected,5,Medium
32,Engineer,Growth,24942.39,9179.04,2788.89,2199.01,1269.82,291.42,913.21,13908.23,Small Business,Self-Employed,48,7.19,approved,2,Low
82,Artist,Income Generation,49120.7,54353.03,6646.98,6835.83,8835.77,452.97,7729.75,50000.0,Home Improvement,Employed,36,9.05,approved,2,Low
68,Engineer,Speculation,80998.89,27168.18,6852.47,7551.8,6175.14,1223.54,7310.65,50000.0,Auto Purchase,Self-Employed,36,12.82,pending,4,Low
67,Artist,Growth,89562.31,76381.41,35269.92,4122.56,7329.11,1526.39,7926.93,50000.0,Auto Purchase,Retired,24,10.96,approved,4,Low
67,Artist,Income Generation,67415.01,100000.0,42438.54,22978.98,9502.77,952.85,9211.53,50000.0,Small Business,Retired,12,13.2,pending,4,Low
20,Teacher,Growth,78520.19,65986.34,18233.85,9307.22,5000.63,845.5,10585.2,50000.0,Debt Consolidation,Unemployed,36,10.16,approved,6,Medium
52,Doctor,Growth,83177.65,100000.0,36471.67,11371.65,8519.51,1054.16,5358.93,50000.0,Auto Purchase,Employed,24,11.91,rejected,4,Low
81,Engineer,Growth,17500.5,28321.13,11966.39,7216.51,4357.96,236.34,1775.81,19034.12,Home Improvement,Retired,60,6.19,approved,1,Low
49,Doctor,Wealth Preservation,32234.33,37032.74,8027.25,2896.87,6451.74,1070.22,11005.21,38484.49,Debt Consolidation,Self-Employed,60,9.59,approved,3,Low
19,Student,Speculation,38829.8,11208.26,2479.52,2059.17,1259.0,300.63,1245.24,22928.55,Debt Consolidation,Self-Employed,36,10.18,rejected,5,Medium
59,Retiree,Growth,57652.77,32564.29,14309.7,6595.88,2607.02,275.04,9633.43,50000.0,Medical Expenses,Self-Employed,24,9.66,approved,3,Low
75,Student,Wealth Preservation,65001.28,78858.07,11299.74,14099.76,14271.93,3716.16,9953.02,50000.0,Debt Consolidation,Self-Employed,24,12.77,pending,4,Low
22,Engineer,Income Generation,124392.05,100000.0,49684.59,29020.77,16964.83,925.87,18052.73,50000.0,Home Improvement,Self-Employed,24,9.32,approved,6,Medium
60,Student,Income Generation,75152.8,70023.57,25119.97,8771.09,12599.09,2453.58,10195.35,34314.23,Debt Consolidation,Retired,24,7.62,approved,3,Low
26,Teacher,Wealth Preservation,69612.38,33934.34,11555.62,5466.54,5755.88,169.0,5576.38,50000.0,Small Business,Retired,36,15.0,pending,6,Medium
31,Artist,Growth,70013.98,100000.0,42266.18,22737.7,11449.8,875.5,15668.27,50000.0,Home Improvement,Unemployed,60,13.15,rejected,5,Medium
18,Student,Wealth Preservation,56299.14,34747.66,9168.93,4326.82,3832.46,70.43,3376.35,50000.0,Small Business,Retired,36,9.72,approved,5,Medium
57,Student,Wealth Preservation,103310.42,100000.0,42399.94,21320.55,5235.09,572.47,8332.56,50000.0,Small Business,Retired,12,11.94,approved,5,Medium
43,Engineer,Wealth Preservation,111166.06,100000.0,31281.74,17946.04,13459.19,3591.2,6039.61,50000.0,Home Improvement,Retired,36,11.63,pending,6,Medium
38,Teacher,Growth,64786.8,100000.0,45604.52,24824.96,24155.18,4599.79,13873.83,14519.73,Home Improvement,Self-Employed,12,10.71,pending,4,Low
43,Doctor,Growth,9841.09,7029.86,2882.01,1843.44,1072.13,189.64,1098.68,5000.0,Small Business,Unemployed,48,5.84,approved,1,Low
62,Doctor,Wealth Preservation,21367.26,8286.29,3668.96,1815.6,1240.19,317.63,1534.51,15656.5,Auto Purchase,Retired,36,9.18,pending,1,Low
74,Artist,Income Generation,29589.48,28693.86,10234.14,7687.13,4108.34,1026.5,4173.4,41727.05,Small Business,Unemployed,60,13.02,pending,3,Low
46,Student,Income Generation,60881.86,66628.77,27653.85,11815.33,9345.35,1226.43,12602.34,20648.07,Debt Consolidation,Self-Employed,48,10.19,rejected,5,Medium
49,Student,Income Generation,86306.52,71985.76,12559.98,6340.68,13880.21,136.85,9439.9,13297.99,Medical Expenses,Employed,12,10.07,pending,4,Low
63,Doctor,Growth,109298.4,59903.11,24189.81,10115.07,10736.64,2661.05,3248.32,39068.61,Medical Expenses,Retired,48,10.56,rejected,5,Medium
55,Student,Growth,99061.71,100000.0,46098.85,22781.87,24129.41,278.13,16091.15,50000.0,Medical Expenses,Unemployed,24,10.22,approved,4,Low
55,Engineer,Income Generation,80393.79,95827.57,41312.7,20398.04,9228.64,2135.87,14425.7,50000.0,Medical Expenses,Unemployed,36,14.46,rejected,4,Low
50,Engineer,Income Generation,114259.32,100000.0,47870.77,7849.41,12441.72,62.97,19798.36,50000.0,Debt Consolidation,Employed,60,9.14,approved,4,Low
23,Artist,Growth,65518.75,56689.36,15190.45,4242.66,6544.77,1833.53,6317.89,50000.0,Small Business,Self-Employed,36,12.52,rejected,6,Medium
76,Teacher,Growth,96186.55,100000.0,36738.35,17594.83,6241.01,593.65,9318.35,32748.46,Medical Expenses,Unemployed,24,9.06,approved,3,Low
85,Teacher,Growth,91208.65,100000.0,18245.7,20778.83,11020.19,57.9,5192.13,39599.99,Small Business,Unemployed,60,8.66,approved,3,Low
69,Student,Growth,87246.65,100000.0,16447.97,22333.69,24471.51,6523.3,33665.5,50000.0,Medical Expenses,Employed,48,14.11,rejected,5,Medium
81,Student,Growth,69125.54,54631.49,6722.12,5269.91,5669.76,1446.19,3963.01,41779.02,Home Improvement,Self-Employed,36,8.92,approved,3,Low
45,Lawyer,Speculation,132498.48,100000.0,44608.68,21642.03,24854.07,5375.06,18178.36,50000.0,Debt Consolidation,Retired,48,11.22,approved,6,Medium
49,Artist,Income Generation,26273.32,38151.46,7265.35,8479.31,3201.57,839.99,11692.35,22174.62,Auto Purchase,Self-Employed,36,6.36,approved,3,Low
84,Lawyer,Growth,52091.5,30352.3,9540.77,6456.19,6410.81,709.57,1667.34,50000.0,Debt Consolidation,Retired,36,14.23,pending,4,Low
32,Engineer,Growth,105646.96,100000.0,11532.8,10837.95,17899.86,97.33,6485.07,17766.47,Auto Purchase,Unemployed,12,5.86,approved,3,Low
39,Artist,Speculation,58673.46,44044.99,8260.41,6221.12,8760.34,847.86,15454.49,50000.0,Auto Purchase,Retired,60,11.98,rejected,5,Medium
54,Lawyer,Growth,114708.21,16488.79,7201.16,4064.82,3509.42,898.2,3742.05,18122.94,Small Business,Employed,36,6.35,approved,3,Low
34,Retiree,Wealth Preservation,33384.82,45428.84,17535.2,7401.42,2821.38,620.91,13477.15,13671.54,Medical Expenses,Employed,24,9.32,rejected,2,Low
55,Student,Speculation,64381.23,23075.13,10184.7,6365.22,3424.0,513.41,3885.63,13030.6,Auto Purchase,Self-Employed,12,7.96,pending,2,Low
65,Engineer,Speculation,55900.04,95132.43,31628.35,8982.19,23028.29,732.58,31408.02,50000.0,Debt Consolidation,Unemployed,36,9.76,approved,4,Low
39,Doctor,Growth,25327.17,43818.26,15096.82,6032.42,9602.97,2083.78,4018.07,28380.42,Home Improvement,Self-Employed,48,10.21,pending,4,Low
60,Engineer,Income Generation,47553.63,63455.93,28607.47,16710.13,10002.69,2322.43,5037.48,50000.0,Medical Expenses,Employed,24,10.42,approved,3,Low
73,Student,Speculation,57195.51,16465.93,2177.01,3539.0,3140.26,131.51,4863.23,50000.0,Debt Consolidation,Retired,24,10.19,approved,4,Low
20,Retiree,Speculation,137214.03,100000.0,41683.5,15796.52,9935.98,2118.86,14375.27,19096.21,Debt Consolidation,Self-Employed,48,10.02,pending,6,Medium
58,Retiree,Wealth Preservation,73797.16,83691.11,26839.76,22164.34,7197.34,323.91,15878.19,50000.0,Medical Expenses,Employed,60,11.03,approved,4,Low
26,Engineer,Wealth Preservation,66664.32,79813.59,38613.59,18071.2,12393.2,2538.48,16579.31,50000.0,Debt Consolidation,Retired,24,11.03,approved,6,Medium
75,Retiree,Income Generation,22723.56,4988.06,2436.73,833.8,792.75,23.39,1829.97,15202.45,Home Improvement,Retired,36,5.94,approved,0,Low
25,Retiree,Growth,134221.96,100000.0,14583.84,27950.23,5636.89,434.9,16780.2,50000.0,Debt Consolidation,Employed,12,12.56,rejected,7,High
21,Student,Growth,46492.44,53506.3,12340.73,9067.63,5044.2,314.58,6381.54,43822.43,Auto Purchase,Employed,48,9.72,approved,4,Low
54,Engineer,Speculation,22765.27,13075.35,4558.54,1385.73,3004.33,612.47,3512.74,13044.41,Medical Expenses,Retired,36,9.21,rejected,1,Low
78,Retiree,Growth,25181.41,14951.13,4814.02,4021.03,2999.23,410.87,1186.27,7680.33,Home Improvement,Employed,60,6.08,approved,1,Low
21,Retiree,Income Generation,101984.01,100000.0,40334.18,26136.79,8695.61,2028.73,17555.25,50000.0,Small Business,Retired,48,13.16,rejected,7,High
73,Student,Growth,71174.84,100000.0,22179.71,6415.87,19043.56,4884.81,20748.42,16097.15,Auto Purchase,Employed,60,8.29,rejected,3,Low
76,Retiree,Income Generation,-9696.22,1000.0,215.07,195.27,91.43,21.54,84.52,5000.0,Medical Expenses,Retired,60,8.51,rejected,1,Low
24,Student,Income Generation,119195.06,100000.0,15307.68,29126.17,14077.42,1605.08,6521.94,50000.0,Home Improvement,Unemployed,36,13.68,pending,7,High
76,Lawyer,Income Generation,41378.57,11472.72,1813.2,1829.88,2288.56,427.08,3691.07,5000.0,Auto Purchase,Self-Employed,36,9.75,rejected,1,Low
73,Teacher,Growth,129242.96,65112.16,25450.39,12206.88,12888.07,3659.84,16663.4,25879.01,Debt Consolidation,Retired,12,10.83,rejected,5,Medium
